date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-11-22,9,5,0.0,3.0,2,47,01:38 PM,11:13 PM,07:30 AM,03:34 PM,4,4,8,4,48,85,78,2.7,1016,9,9,256,32,Gdynia
2020-11-23,9,7,0.0,3.0,2,54,01:52 PM,No moonset,07:32 AM,03:33 PM,3,4,8,4,47,89,73,1.4,1016,9,9,268,33,Gdynia
2020-11-24,8,5,0.0,6.8,2,62,02:05 PM,12:25 AM,07:33 AM,03:32 PM,3,3,7,3,37,58,77,0.1,1022,8,10,267,25,Gdynia
2020-11-25,7,5,0.0,6.8,2,70,02:16 PM,01:37 AM,07:35 AM,03:31 PM,2,3,6,3,22,65,80,0.0,1020,7,10,232,15,Gdynia
2020-11-26,5,-1,0.0,4.9,1,77,02:27 PM,02:47 AM,07:37 AM,03:30 PM,2,1,4,1,27,83,81,0.0,1016,5,10,248,18,Gdynia
2020-11-27,7,0,0.0,4.9,2,85,02:39 PM,03:58 AM,07:38 AM,03:29 PM,4,3,6,3,29,73,81,1.0,1018,7,9,310,20,Gdynia
2020-11-28,5,4,0.0,3.0,2,92,02:54 PM,05:09 AM,07:40 AM,03:28 PM,1,1,5,1,31,95,72,2.0,1022,5,10,84,23,Gdynia
2020-11-29,4,-3,0.9,2.9,1,100,03:11 PM,06:21 AM,07:42 AM,03:27 PM,1,-0,3,-0,23,99,85,3.6,1022,4,8,60,17,Gdynia
2020-11-30,3,-3,0.2,4.9,1,100,03:34 PM,07:34 AM,07:43 AM,03:26 PM,-0,-2,2,-2,22,71,82,0.3,1021,3,9,259,16,Gdynia
2020-12-01,2,-1,0.0,6.8,1,89,04:04 PM,08:44 AM,07:45 AM,03:25 PM,-2,-3,1,-3,27,49,79,0.0,1021,2,10,177,19,Gdynia
2020-12-02,1,0,0.0,7.8,2,82,04:46 PM,09:50 AM,07:46 AM,03:25 PM,-4,-4,1,-4,26,18,74,0.0,1024,1,10,157,19,Gdynia
2020-12-03,1,-4,0.0,2.9,1,75,05:41 PM,10:44 AM,07:48 AM,03:24 PM,-3,-7,-0,-7,36,61,82,0.5,1013,1,10,158,28,Gdynia
2020-12-04,4,-2,0.0,2.9,1,67,06:47 PM,11:28 AM,07:49 AM,03:23 PM,-0,-3,3,-3,41,88,80,5.0,1003,4,9,156,29,Gdynia
2020-12-05,8,4,0.0,7.7,3,60,08:04 PM,12:00 PM,07:51 AM,03:23 PM,3,2,6,2,50,31,81,0.0,1005,8,10,161,31,Gdynia
2020-12-06,8,6,0.0,7.7,3,53,09:25 PM,12:25 PM,07:52 AM,03:22 PM,4,2,7,2,51,38,83,0.0,1012,8,10,155,33,Gdynia
2020-12-07,3,2,0.0,7.7,2,46,10:48 PM,12:44 PM,07:53 AM,03:22 PM,-1,-3,3,-3,50,22,73,0.0,1012,3,10,143,36,Gdynia
2020-12-08,1,-0,0.0,4.8,1,38,No moonrise,01:00 PM,07:55 AM,03:21 PM,-4,-6,1,-6,45,44,72,0.0,1015,1,10,143,34,Gdynia
2020-12-09,1,-0,0.0,7.7,1,31,12:12 AM,01:15 PM,07:56 AM,03:21 PM,-3,-6,0,-6,34,58,79,0.0,1017,1,10,138,26,Gdynia
2020-12-10,0,-5,0.3,2.9,1,24,01:39 AM,01:29 PM,07:57 AM,03:21 PM,-2,-5,-0,-5,28,81,86,0.6,1013,0,8,125,20,Gdynia
2020-12-11,3,1,0.3,2.9,1,17,03:07 AM,01:45 PM,07:58 AM,03:21 PM,2,-2,3,-2,28,96,94,3.9,1007,3,8,143,19,Gdynia
2020-12-12,4,-1,0.0,2.9,1,9,04:38 AM,02:04 PM,07:59 AM,03:20 PM,2,-1,3,-1,27,96,93,0.0,1007,4,10,139,19,Gdynia
2020-12-13,3,-4,0.0,2.7,1,2,06:11 AM,02:29 PM,08:00 AM,03:20 PM,2,-1,2,-1,19,100,94,3.6,1012,3,7,162,13,Gdynia
2020-12-14,2,-4,0.3,7.2,1,0,07:41 AM,03:05 PM,08:01 AM,03:20 PM,-0,-1,1,-1,14,46,87,0.4,1017,2,9,212,9,Gdynia
2020-12-15,4,-3,0.0,2.7,1,0,09:01 AM,03:54 PM,08:02 AM,03:21 PM,1,-2,2,-2,38,78,82,0.0,1017,4,10,177,25,Gdynia
2020-12-16,7,2,0.0,6.7,2,5,10:04 AM,04:58 PM,08:03 AM,03:21 PM,3,2,5,2,28,52,85,0.4,1018,7,9,253,18,Gdynia
2020-12-17,5,-2,0.0,2.7,1,12,10:49 AM,06:14 PM,08:03 AM,03:21 PM,3,1,4,1,31,51,91,0.0,1024,5,10,199,20,Gdynia
2020-12-18,6,4,0.0,4.7,2,20,11:20 AM,07:34 PM,08:04 AM,03:21 PM,4,3,6,3,24,57,88,0.6,1022,6,9,243,16,Gdynia
2020-12-19,4,3,0.0,7.2,2,27,11:43 AM,08:53 PM,08:05 AM,03:22 PM,2,0,4,0,28,13,84,0.0,1023,4,10,197,18,Gdynia
2020-12-20,5,3,0.0,7.2,2,34,11:59 AM,10:09 PM,08:05 AM,03:22 PM,1,-1,4,-1,34,9,82,0.0,1023,5,10,190,20,Gdynia
2020-12-21,4,3,0.0,4.7,1,41,12:12 PM,11:22 PM,08:06 AM,03:22 PM,1,-1,3,-1,27,49,88,0.1,1023,4,10,201,17,Gdynia
2020-12-22,6,0,0.0,2.7,1,49,12:24 PM,No moonset,08:06 AM,03:23 PM,3,-1,4,-1,47,85,88,9.0,1011,6,8,201,32,Gdynia
2020-12-23,7,3,0.0,7.2,2,56,12:35 PM,12:33 AM,08:07 AM,03:24 PM,3,2,5,2,31,64,83,0.8,1011,7,9,257,21,Gdynia
2020-12-24,4,-2,0.0,2.7,1,63,12:47 PM,01:44 AM,08:07 AM,03:24 PM,3,0,4,0,23,100,94,24.1,1003,4,8,87,17,Gdynia
2020-12-25,5,1,0.1,2.7,1,70,01:00 PM,02:54 AM,08:07 AM,03:25 PM,1,-1,4,-1,38,90,80,6.8,1009,5,9,237,28,Gdynia
2020-12-26,2,-5,0.9,4.7,1,78,01:16 PM,04:06 AM,08:08 AM,03:26 PM,-2,-3,1,-3,33,75,77,1.5,1015,2,8,277,24,Gdynia
2020-12-27,2,-6,0.0,6.7,1,85,01:37 PM,05:19 AM,08:08 AM,03:27 PM,-4,-5,1,-5,50,62,69,0.0,1006,2,10,185,37,Gdynia
2020-12-28,5,-1,0.0,2.7,1,92,02:04 PM,06:31 AM,08:08 AM,03:28 PM,1,-2,3,-2,50,90,80,0.9,991,5,10,146,36,Gdynia
2020-12-29,6,2,0.0,4.7,1,100,02:41 PM,07:39 AM,08:08 AM,03:29 PM,2,-0,5,-0,46,76,80,3.6,988,6,9,164,32,Gdynia
2020-12-30,3,2,0.0,4.7,1,100,03:33 PM,08:38 AM,08:08 AM,03:30 PM,-0,-2,2,-2,29,42,82,0.0,1001,3,10,198,19,Gdynia
2020-12-31,2,-3,0.0,7.2,2,89,04:37 PM,09:27 AM,08:08 AM,03:31 PM,-1,-3,1,-3,22,15,86,0.0,1007,2,10,210,14,Gdynia
2021-01-01,2,1,0.0,2.7,1,79,05:52 PM,10:03 AM,08:08 AM,03:32 PM,-1,-2,1,-2,20,79,85,0.1,1010,2,10,181,13,Gdynia
2021-01-02,2,0,0.3,2.7,1,71,07:13 PM,10:30 AM,08:07 AM,03:33 PM,-0,-2,2,-2,20,84,87,0.4,1014,2,9,225,14,Gdynia
2021-01-03,3,-2,0.0,2.7,1,64,08:36 PM,10:51 AM,08:07 AM,03:34 PM,0,-2,2,-2,28,80,87,2.9,1019,3,10,100,19,Gdynia
2021-01-04,2,-4,1.3,2.7,1,57,09:59 PM,11:08 AM,08:07 AM,03:36 PM,1,-4,1,-4,35,100,94,11.6,1020,2,1,59,25,Gdynia
2021-01-05,4,-3,0.2,2.7,1,50,11:23 PM,11:22 AM,08:06 AM,03:37 PM,2,-2,3,-2,38,100,93,8.6,1018,4,8,55,27,Gdynia
2021-01-06,2,-5,2.8,2.7,1,42,No moonrise,11:36 AM,08:06 AM,03:38 PM,2,-4,1,-4,33,100,97,16.8,1011,2,7,81,24,Gdynia
2021-01-07,2,1,0.3,2.8,1,35,12:48 AM,11:51 AM,08:05 AM,03:40 PM,1,-0,2,-0,12,94,93,1.9,1008,2,6,241,8,Gdynia
2021-01-08,1,0,0.0,2.8,1,28,02:15 AM,12:08 PM,08:05 AM,03:41 PM,-1,-2,0,-2,13,80,87,0.3,1011,1,9,254,9,Gdynia
2021-01-09,1,-4,0.0,2.8,1,20,03:44 AM,12:29 PM,08:04 AM,03:43 PM,-2,-3,-0,-3,15,75,87,0.0,1018,1,10,270,10,Gdynia
2021-01-10,1,-1,0.4,4.8,1,13,05:13 AM,12:59 PM,08:03 AM,03:44 PM,-1,-4,1,-4,22,67,89,0.5,1021,1,9,266,15,Gdynia
2021-01-11,2,0,0.0,2.8,1,6,06:36 AM,01:40 PM,08:02 AM,03:46 PM,-1,-4,1,-4,34,93,85,0.0,1016,2,10,228,24,Gdynia
2021-01-12,2,-0,0.3,2.8,1,0,07:47 AM,02:36 PM,08:02 AM,03:47 PM,-1,-5,1,-5,42,80,86,1.2,1001,2,8,226,31,Gdynia
2021-01-13,1,-1,0.0,2.8,1,0,08:40 AM,03:47 PM,08:01 AM,03:49 PM,-1,-5,1,-5,33,71,86,0.1,1000,1,10,198,23,Gdynia
2021-01-14,2,-8,0.3,2.8,1,1,09:18 AM,05:06 PM,08:00 AM,03:51 PM,-1,-4,0,-4,28,95,86,1.4,1013,2,8,40,20,Gdynia
2021-01-15,-1,-8,5.2,3.0,1,8,09:44 AM,06:27 PM,07:59 AM,03:52 PM,-3,-6,-2,-6,21,98,87,6.4,1019,-1,4,65,16,Gdynia
2021-01-16,-0,-5,0.7,3.0,1,16,10:03 AM,07:47 PM,07:58 AM,03:54 PM,-4,-8,-2,-8,35,100,85,2.8,1019,-0,6,194,26,Gdynia
2021-01-17,-10,-11,0.1,8.0,1,23,10:18 AM,09:03 PM,07:57 AM,03:56 PM,-12,-15,-10,-15,15,37,85,0.2,1021,-10,9,177,10,Gdynia
2021-01-18,-6,-11,0.0,8.0,1,30,10:30 AM,10:15 PM,07:56 AM,03:58 PM,-11,-13,-8,-13,21,59,77,0.1,1019,-6,10,211,14,Gdynia
2021-01-19,2,-6,2.5,3.2,1,38,10:42 AM,11:27 PM,07:54 AM,04:00 PM,-1,-6,-0,-6,28,94,95,3.7,1008,2,6,202,19,Gdynia
2021-01-20,4,-5,0.0,3.2,1,45,10:54 AM,No moonset,07:53 AM,04:01 PM,2,-3,2,-3,41,98,93,7.7,1001,4,7,206,27,Gdynia
2021-01-21,5,0,0.0,6.9,1,52,11:06 AM,12:38 AM,07:52 AM,04:03 PM,1,-1,4,-1,43,56,82,0.3,1000,5,9,206,26,Gdynia
2021-01-22,4,2,0.0,6.9,1,59,11:21 AM,01:50 AM,07:50 AM,04:05 PM,2,-1,4,-1,40,49,88,0.0,995,4,10,202,25,Gdynia
2021-01-23,3,-3,0.0,3.2,1,67,11:39 AM,03:02 AM,07:49 AM,04:07 PM,1,-1,2,-1,24,73,90,7.6,995,3,9,153,15,Gdynia
2021-01-24,2,-3,0.4,3.2,1,74,12:03 PM,04:14 AM,07:48 AM,04:09 PM,1,-2,2,-2,23,97,91,0.9,994,2,8,264,16,Gdynia
2021-01-25,2,1,1.4,5.1,1,81,12:36 PM,05:24 AM,07:46 AM,04:11 PM,-0,-2,1,-2,20,85,89,1.8,998,2,8,290,14,Gdynia
2021-01-26,2,0,0.6,3.3,1,88,01:21 PM,06:27 AM,07:45 AM,04:13 PM,-1,-4,1,-4,33,85,82,0.8,1002,2,7,296,23,Gdynia
2021-01-27,3,-1,0.5,5.1,1,96,02:21 PM,07:21 AM,07:43 AM,04:15 PM,-1,-4,1,-4,31,65,81,0.6,1008,3,9,274,21,Gdynia
2021-01-28,1,-1,0.7,3.3,1,100,03:34 PM,08:02 AM,07:42 AM,04:17 PM,-2,-6,0,-6,35,84,88,4.2,1001,1,3,232,25,Gdynia
2021-01-29,1,-1,0.7,3.3,1,90,04:55 PM,08:32 AM,07:40 AM,04:19 PM,-2,-6,-0,-6,32,93,84,3.5,996,1,3,271,25,Gdynia
